page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;빛을 따르는 수호자,skip_disable,,,,
2,챕터11,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_special,,
3,,,종말예언장치,,right,,,,경고. 침입자 발견.,,,,,,,,,
4,,,종말예언장치,,right,,,,최종 행동 명령 확인. 발견 즉시 제거.,,,,,,,,,
5,,,고니,,left,fury,,,이 기분나쁜 기계장치는 또 뭐야?,,,,,,,,,
6,,,케사스,,right,fury,appear_side,,마력으로 움직이는 모든 게 다크닉스의 지배를 받고 있다는 건가?,,,,,,,,,
7,,,두른,,left,happy,,,"그렇지. 단, 이 천재 마공학자 두른 님의 작품만 빼고!",,,,,,,,,
8,,,두른,,left,happy,,,그나저나 저 물건은 언제봐도 탐나는군.,,,,,,,,,
9,,,케사스,,right,fury,,,이 상황에서 여유가 넘치시네요..,,,,,,,,,
10,,,두른,,left,fury,,,"딱히 원했던 반응은 아니지만.. 뭐, 좋아! 모코지, 칠흑의 성이 어디였더라?",,,,,,,,,
11,,,모코지,,right,fury,,,이 앞을 넘어가면 칠흑의 성이 보일 거에… 헉!,,,,,,,,,
12,,,두른,,left,thought,,,뭐야? 갑자기 왜그래?,,,,,,,,,
13,,,모코지,,right,sorrow,,,"모, 몬스터가! 끝도 없이 몰려오고 있어요!",,,,,,,,,
14,,,케사스,,left,fury,,,"젠장, 이래서는 쉴 틈도 없구만.",,,,,,,,,
15,,,고니,,right,fury,,,"그까짓 몬스터, 다 쳐부수면 그만이잖아!",,,,,,,,,
16,,,고니,,right,sorrow,,,표정들이 왜 그래?,,,,,,,,,
17,,,두른,,left,fury,,,다들 하나 뿐인 목숨을 멍청한 누구 때문에 버릴 수는 없으니까..,,,,,,,,,
18,,,두른,,left,thought,,,"뒷일은 나중에 생각하고, 일단 눈 앞의 적에게 집중하자.",,,,,,,,,
19,,,두른,,left,thought,,,발이 묶인 상태로 다른 놈들까지 맞이하면 꼼짝없이 죽은 목숨이니까.,,,,,,,,,
20,,,케사스,,right,fury,,,맞아요!,,,,,,,,,
21,,,모코지,,left,sorrow,,,그래요. 누리 님을 위해서라도..,,,,,,,,,
22,,,모코지,,left,fury,,,누리 님도 우리를 응원하고 있을 거에요!,,,,,,,,,
23,,,고니,,right,fury,,,"자, 그럼 한바탕 놀아보실까!",,,,,,,,,
24,,,,,,,,,,,,1,black_in,skip_disable,,,,
