page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;불과 얼음,skip_disable,,,,
2,챕터1,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_special,,
3,,,고니,,left,happy,,,"좋아, 못생긴 뱀 따위는 이 고니 님이 물리쳐주지!",bot,,,,,,,,
4,,,케사스,,right,fury,,,"방심하지 마. 저 녀석, 쉽게 볼 상대가 아니거든.",,,,,,,,,
5,,,고니,,left,thought,,,"흥! 케사스, 또 잘난 척이냐! 잠자코 보고 있으라고 단 번에..",,,,,,,,,
6,,,고니,,left,fury,,,"커헉! 뭐? 뭐야, 몸이 움직이지 않아!",,,,shaking,,,,,
7,,,퀸즈 스네이크,,right,,,,"호호호, 어떠냐, 버러지들아. 이 몸이 특별히 준비한 고통의 맛이 어떠냐!",,,,,,,,,
8,,,케사스,,left,fury,,케사스 진동 후 아래로 퇴장,"젠장, 대체 무슨..",,,,,,,,,
9,,,케사스,,left,fury,shaking,,,,,0.5,skip_disable,clear_text,,,,
10,,,케사스,,left,fury,disappear_down,,,,,1.5,skip_enable,clear_text,,,,
11,,,고니,,left,fury,,고니 아래로 퇴장,"크윽, 대체 무슨 수작을 부린 거야!",,,,,,,,,
12,,,고니,,left,fury,shaking,,,,,0.5,skip_disable,clear_text,,,,
13,,,고니,,left,fury,disappear_down,,,,,1.5,skip_disable,clear_text,,,,
14,,,퀸즈 스네이크,,right,,,퀸즈스네이크 우측 퇴장,수작은 무슨? 무턱대고 덤벼든 네놈들이 멍청한 거지.,,,,,,,,,
15,,,퀸즈 스네이크,,right,,disappear_side,,,,,1,clear_text,,,,,
16,,,데데,,left,fury,,,"누리 님, 어서 고니와 케사스를 구해야 해요!",,,,,,,,,
17,,,누리,,right,fury,,,진정해! 지금 뛰어들면 우리까지 당하고 말아.,,,,,,,,,
18,,,데데,,left,sorrow,,,"하, 하지만!",,,,,,,,,
19,,,누리,,right,fury,,,저 애들은 절대 그렇게 쉽게 쓰러지지 않아. 그보다 우리가 해야할 일이 있어!,,,,,,,,,
20,,,누리,,right,fury,disappear_side,,,,,0.5,clear_text,skip_disable,,,,
21,,,데데,,left,sorrow,disappear_side,,,,,0.5,clear_text,skip_disable,,,,
22,,,케사스,,right,idle,,,크윽!,,,,,,,,,
23,,,고니,,left,sorrow,,,안돼! 케사스! 정신 차려!,,,,,,,,,
24,,,케사스,,right,sorrow,,,"견딜만 해, 내가 고니 네 도움을 받다니 별일이 다 있네.",,,,,,,,,
25,,,케사스,,right,thought,,,뭐야? 그 걱정되서 죽겠다는 표정은?,,,,,,,,,
26,,,케사스,,right,thought,,,"쳇, 항상 비아냥대던 놈이 아프면 고소해해야 하는 거 아냐!",,,,,,,,,
27,,,고니,,left,sorrow,,,.....,,,,,,,,,
28,,,고니,,left,sorrow,,,"그래, 알아. 내가 항상 덤벙대고 생각보다 몸이 먼저 나가는 바보라는 거.",,,,,,,,,
29,,,고니,,left,sorrow,,,그래도 말이야. 그런 바보도 생명의 은인인 친구가 소중하다는 것 정도는 알아.,,,,,,,,,
30,,,케사스,,right,idle,,,"쳇, 곧 죽어도 입만 재잘거리기는..",,,,,,,,,
31,,,케사스,,right,thought,,,알면 조금이라도 더 생각하고 움직이라고.,,,,,,,,,
32,,,케사스,,right,thought,,,너랑 같이 바보 형제로 엮이는 건 딱 질색이니까.,,,,,,,,,
33,,,고니,,left,idle,,,"누리 님과 데데가 그 못생긴 뱀을 쫓고 있을 테니, 일단은 여기를 피하자.",,,,,,,,,
34,,,고니,,left,idle,,,"아, 그리고 이제부터라도 네 말에 귀 기울여 볼게..",,,,,,,,,
35,,,고니,,left,idle,,,나도 바보 취급당하는 건 싫으니까.,,,,,,,,,
36,,,케사스,,right,idle,,,"오호, 어디 우리 입 마스터님한테 한 번만 속아 드려볼까?",,,,,,,,,
37,,,케사스,,right,happy,,,"좋아, 내 말대로 하기로 한 거다? 알았지?",,,,,,,,,
38,,,고니,,left,happy,,,그래!,,,,,,,,,
39,,,,,,,,,,,,1,black_in,skip_disable,,,,
