page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;어둠과 빛,skip_disable,,,,
2,챕터10,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_special,,
3,,,고니,,left,idle,,,"이런 징그러운 놈들, 정말 지치도 않나..",,,,,,,,,
4,,,고니,,left,idle,,,의식은 아직이야?,,,,,,,,,
5,,,데데,,right,idle,,,거의 다 됐어요. 모두 뒤로 물러나세요.,,,,,,,,,
6,,,데데,,right,idle,,,추종자를 강림시킬게요.,,,,,,,,,
7,,,,,,,,,,,,2,clear_all,white_in,skip_disable,,,
8,,,,,,,,,,,,1,fadeout,skip_disable,,bgm_lobby,,
9,,,시타엘,,right,,,,[반갑다. 빛의 순례길을 여행하는 자들이여. 내 이름은 시타엘.],,italic,,,,,,,
10,,,시타엘,,right,,,,"[그대들이 이곳에 당도했다면, 이미 모든 빛의 조각을 손에 거머쥐었을 것이다.]",,italic,,,,,,,
11,,,고니,,left,fury,,,네에? 저희는 아직 네 번째 조각을 당신에게 받지 않았어요.,,,,,,,,,
12,,,시타엘,,right,,,,[그렇지 않다. 그대들은 이미 네 번째 빛의 조각을 가지고 있었다.],,italic,,,,,,,
13,,,데데,,left,thought,,,빛의 조각을 이미 가지고 있었다고요? 그게 대체 무슨 소리죠?,,,,,,,,,
14,,,시타엘,,right,,,,[위대한 존재. 이세계에서 이 세상을 구하기 위해 방문한 자여.],,italic,,,,,,,
15,,,시타엘,,right,,,,[그대가 마지막 빛의 조각을 가진 자. 기나긴 어둠을 물리치고],,italic,,,,,,,
16,,,시타엘,,right,,,,[우리의 왕을 이 세상의 빛을 일깨울 비밀을 간직한 자이다.],,italic,,,,,,,
17,,,누리,,left,thought,,,대체 무슨 말인지..,,,,,,,,,
18,,,누리,,left,thought,,,저는 떠오르지 않는 기억에 이끌려 이곳까지 올 수 있었어요.,,,,,,,,,
19,,,누리,,left,thought,,,아무것도 알 수 없는 제가 어떻게?,,,,,,,,,
20,,,시타엘,,right,,,,[수많은 숭고한 생명이 그대와 그대 안의 조각을 지키기 위해],,italic,,,,,,,
21,,,시타엘,,right,,,,[그 목숨을 희생하며 이 세상에 그대를 인도할 수 있었다.],,italic,,,,,,,
22,,,시타엘,,right,,,,[빛의 기둥. 네 개의 빛의 조각. 그리고 위대한 존재.],,italic,,,,,,,
23,,,시타엘,,right,,,,[선지자의 예지는 이제 실현될 것이다. 위대한 존재여.],,italic,,,,,,,
24,,,시타엘,,right,,,,[이 기나긴 어둠을 물리칠 우리의 왕을 찾아줄 숭고한 자여.],,italic,,,,,,,
25,,,시타엘,,right,,,,[그대가 잠들고 다시 눈을 뜰 때 그대는 기억할 것이다.],,italic,,,,,,,
26,,,시타엘,,right,,,,[그리고 우리들의 왕을. 가장 위대한 빛을 잉태할 것이다.],,italic,,,,,,,
27,,,누리,,left,,,,,,,0.5,skip_disable,clear_text,flash,,,
28,,,누리,,left,,,,,,,0.5,skip_disable,flash,shaking,,,
29,,,누리,,left,fury,,,머.. 머리가 아파..,,,,shaking,,,,,
30,,,모코지,,left,fury,,,누리 님에게 대체 무슨 결례를!,,,,,,,,,
31,,,두른,,left,idle,,,모코지. 진정해. 분명 추종자도 이유가 있을 거야.,,,,,,,,,
32,,,시타엘,,right,,,,[빛의 마지막 조각은 위대한 존재의 기억에 잠들어 있다.],,italic,,,,,,,
33,,,시타엘,,right,,,,[이제 어둠이 눈을 뜰 것이다. 서둘러라 빛의 순례자들이여.],,italic,,,,,,,
34,,,,,,,,,,,,2,clear_all,white_in,skip_disable,,,
35,,,,,,,,,,,,1,fadeout,skip_disable,,,,
36,,,고니,,left,idle,,,이제부터는 어쩌지?,,,,,,,,,
37,,,데데,,right,idle,,,우선은 엘피스로 돌아가죠. 누리 님이 정신을 차리는 것이 우선이에요.,,,,,,,,,
38,,,두른,,left,idle,,,먼저들 돌아가. 난 잠시 이 주변을 조사하고 마저 따라가지.,,,,,,,,,
39,,,데데,,right,thought,,,"그럼, 다른 분들은 먼저 출발할까요? 저희의 귀환을 기다리고 있을 거예요.",,,,,,,,,
40,,,,,,,,,,,,2,clear_all,black_in,skip_disable,,,
41,챕터12,,,,,,,,,,,0.5,skip_disable,,,,,
42,,,,,,,,,,,,1,fadeout,skip_disable,,bgm_dungeon_boss,,
43,,,검은로브,,left,,,,놈들이 마지막 빛의 조각을 얻었습니다.,,,,,,,,,
44,,,검은로브 보스,,right,,,,그렇다는 것은..,,,,,,,,,
45,,,검은로브 보스,,right,,,,"모든 준비가 끝났다. 빛이 나타날 때, 어둠 또한 잉태된다.",,,,,,,,,
46,,,검은로브 보스,,right,,,,시간이 됐다. 자! 어둠의 수호자의 부활 의식을 준비해라!,,,,,,,,,
47,,,검은로브 보스,,right,,,,이노는 이제 어둠의 수호자의 손에 의해 파괴될 것이다!,,,,,,,,,
48,,,검은로브 보스,,right,,,,위대한 어둠 신의 성지를! 가장 존귀한 어둠을 위하여!,,,,,,,,,
49,,,,,,,,,,,,1,black_in,skip_disable,,,,
