page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;조력자,skip_disable,,,,
2,챕터5,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_boss,,
3,,,질서유지장치,,right,,,,마력주입 90% 완료.,,,,,,,,,
4,,,검은로브 보스,,left,,,,이제 곧이구나. 고생한 보람이 있어.,,,,,,,,,
5,,,질서유지장치,,right,,,,경고. 침입자 다수 발견.,,,,,,,,,
6,,,검은로브 보스,,left,,,,"개장 전 입장이라니, 이번 관객들은 너무 예의가 없는 거 같구나.",,,,,,,,,
7,,,,,,,,,,,,2,clear_all,black_in,skip_disable,,,
8,로비,,,,,,,,,,,0.5,skip_disable,,,,,
9,,,,,,,,,,,,1,fadeout,skip_disable,,bgm_everyday,,
10,,,고니,,left,thought,,,"수호자를 모두 만났지만, 새로운 고민거리가 생겼는 걸..",,,,,,,,,
11,,,고니,,left,thought,,,"더군다나, 수호자가 모두 모였는데도 불구하고..",,,,,,,,,
12,,,고니,,left,thought,,,아무런 변화도 없잖아..,,,,,,,,,
13,,,고니,,left,thought,,,설마 뭔가 잘못된 것 아니야?,,,,,,,,,
14,,,데데,,right,thought,,,아뇨. 위대한 선지자의 예지는 틀리지 않았어요.,,,,,,,,,
15,,,데데,,right,thought,,,아직 그 시기가 너무 이른 걸지도 모르죠.,,,,,,,,,
16,,,케사스,,left,idle,,,"시기가 이르다는 건, 변명이나 다를 바가 없어.",,,,,,,,,
17,,,케사스,,left,idle,,,고니 말대로야. 우린 결과적으로 수호자를 모두 강림시켰지만.,,,,,,,,,
18,,,케사스,,left,idle,,,"그 어떤 해답도 찾지 못하고 오히려, 더 큰 위기를 떠맡은 격이야.",,,,,,,,,
19,,,데데,,right,thought,,,모든 수호자는 예지의 열쇠가 누리 님에게 있다고 말했어요.,,,,,,,,,
20,,,케사스,,left,thought,,,"하지만, 정작 그 중요한 열쇠가 아무것도 기억하지 못하는데?",,,,,,,,,
21,,,케사스,,left,thought,,,수호자가 말한 알 수 없는 경고와 실현되지 않는 예지라니.,,,,,,,,,
22,,,누리,,right,thought,,,으음...,,,,,,,,,
23,,,모코지,,left,happy,appear_side,,여기들 모여계셨군요!,,,,,,,,,
24,,,케사스,,right,idle,,,"모코지 님, 대체 어딜 갔다 오신 거…",,,,,,,,,
25,,,두른,???,left,idle,appear_side,,딱 봐도 새파란 풋내기 같은데?,,,,,,,,,
26,,,케사스,,right,fury,,,뭐야!,,,,shaking,,,,,
27,,,모코지,,right,happy,,,제 스승이신 두른 님이에요. 마하임 공국 최고의 마공학자시죠.,,,,,,,,,
28,,,케사스,,right,fury,,,뭐? 저런 고약한 아저씨가?,,,,,,,,,
29,,,케사스,,right,idle,,,"흠, 그렇다면 뭐..",,,,,,,,,
30,,,케사스,,right,idle,,,그래도 풋내기라는 말은 취소하시죠?,,,,,,,,,
31,,,두른,,left,happy,,,하여튼 요즘 애들은 유머감각이 부족하다니까.,,,,,,,,,
32,,,케사스,,right,fury,,,별로 재미 없거든요..,,,,,,,,,
33,,,케사스,,right,fury,disappear_side,,,,,1,skip_disable,clear_text,,,,
34,,,두른,,left,happy,,,재미있군 재미있어~,,,,,,,,,
35,,,두른,,left,happy,disappear_side,,,,,1,skip_disable,clear_text,,,,
36,,,데데,,left,thought,,,"모코지 님, 근데 대체 저 분을 부른 이유는 뭔가요?",,,,,,,,,
37,,,모코지,,right,happy,,,당연히 도움을 받기 위해서죠! 이 위기를 극복하기 위해서!,,,,,,,,,
38,,,,,,,,,,,,1,black_in,skip_disable,,,,
