page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;태동하는 어둠,skip_disable,,,,
2,챕터12,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_special,,
3,,,모코지,,left,thought,,,확실히 다크닉스의 힘이 몬스터에게 마력을 주는 거 같아요.,,,,,,,,,
4,,,모코지,,left,fury,,,예전 같으면 테이머를 보기만해도 도망치던 몬스터들이 이렇게 흉포해 지다니..,,,,,,,,,
5,,,두른,,right,idle,,,이노가 어둠의 마력으로 가득 차 있다는 거겠지.,,,,,,,,,
6,,,두른,,right,idle,,,모르긴 몰라도 다른 나라들도 우리랑 비슷한 처지일 거야.,,,,,,,,,
7,,,두른,,right,fury,,,결국은 우리가 다크닉스를 쓰러뜨려야 한다는 거지만.,,,,,,,,,
8,,,고니,,left,fury,,,그걸 누가 몰라요? 그래서 어떻게 쓰러뜨릴 거냐고요!,,,,,,,,,
9,,,모코지,,right,sorrow,,,저기.. 몬스터가 또 몰려와요!,,,,,,,,,
10,,,케사스,,left,fury,,,"젠장, 정말 신물이 날 지경이군! 가자 고니!",,,,,,,,,
11,,,,,,,,,,,,2,clear_all,black_in,skip_disable,,,
12,로비,,,,,,,,,,,0.5,skip_disable,,,,,
13,,,,,,,,,,,,1,fadeout,skip_disable,,bgm_sorrow,,
14,,,데데,,left,thought,,,(누리 님은 어째서 깨어나지 않는 걸까..),,,,,,,,,
15,,,데데,,left,thought,,,(난 그저 이렇게 지켜만 보기만 해야 할까? 다른 방법은 없을까?),,,,,,,,,
16,,,데데,,left,sorrow,,,"(이제 어떡하면 좋지. 고니 님, 그리고 모두들..)",,,,,,,,,
17,,,데데,,left,sorrow,,,(빛의 신이시여 누리 님을 도와주세요. 그리고 모두를 지켜주세요!),,,,,,,,,
18,,,,,,,,,,,,1,black_in,skip_disable,,,,
