page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;열화의 추종자,skip_disable,,,,
2,챕터8,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_special,,
3,,,밤사냥꾼,,right,,,,"마, 말도 안돼! 어째서, 어째서 내가!",,,,shaking,,,,,
4,,,두른,,left,thought,,,"안됐지만, 천재 마공학자가 여기에 이렇게 딱 버티고 있어서 말이지.",,,,,,,,,
5,,,두른,,left,thought,,,나로 말할 것 같으면 미하임의 전설 두른.,,,,,,,,,
6,,,케사스,,left,idle,,,"하아, 이쪽이고 저쪽이고 자기 자랑 하나는 정말..",,,,,,,,,
7,,,밤사냥꾼,,right,,,,"제, 제법이군. 크윽!",,,,,,,,,
8,,,밤사냥꾼,,right,,,,,,,0.5,skip_disable,flash,clear_text,,,
9,,,밤사냥꾼,,right,,,,,,,0.5,skip_disable,flash,,,,
10,,,모코지,,left,fury,,,밤사냥꾼 몸 안에서 마력이!,,,,,,,,,
11,,,검은로브,,right,,appear_side,,역시 생각대로 일이 풀리지 않았군.,,,,,,,,,
12,,,고니,,left,fury,,,검은 로브!,,,,,,,,,
13,,,검은로브,,right,,,,이럴때를 대비해 저녀석에게 마력폭파 장치를 심어놓았지.,,,,,,,,,
14,,,검은로브,,right,,,,그럼 어디 한 번..,,,,,,,,,
15,,,검은로브,,right,,,,크윽?!,,,,shaking,,,,,
16,,,검은로브,,right,,,,"무, 무슨 짓이냐? 밤사냥꾼!!",,,,,,,,,
17,,,밤사냥꾼,,left,,appear_side,,캬캬!! 나와 함께 지옥에 가주셔야겠어!,,,,,,,,,
18,,,밤사냥꾼,,left,,,,,,,0.5,skip_disable,flash,clear_text,,,
19,,,밤사냥꾼,,left,,,,,,,0.5,skip_disable,flash,,,,
20,,,검은로브,,right,,,,이 닭대가리가!! 이거 놓아! 어서 놓으라고!!,,,,shaking,,,,,
21,,,검은로브,,right,,,,,,,0.5,skip_disable,flash,clear_text,,,
22,,,검은로브,,right,,,,,,,0.5,skip_disable,flash,shaking,,,
23,,,,,,,,,,,,1.5,skip_disable,white_in,,,,
24,,,,,,,,,,,,0.5,clear_all,skip_disable,,,,
25,,,,,,,,,,,,1,fadeout,skip_disable,,,,
26,,,케사스,,right,fury,,,꼴 좋군. 멍청이에게 어울리는 최후였다.,,,,,,,,,
27,,,모코지,,left,happy,,,그래도 스승님의 충고 덕에 모두 무사할 수 있었네요.,,,,,,,,,
28,,,고니,,left,idle,,,"맞아요. 두른 님이 말한 결계를 만들지 않았다면, 모두 죽음 목숨이었을 거에요.",,,,,,,,,
29,,,두른,,right,happy,,,"으하하. 뭐, 나처럼 뛰어난 지성이 지닌 자의 당연한 소명이지. 흠흠!",,,,,,,,,
30,,,데데,,left,idle,,,"자, 그럼! 모두 뒤로 물러서세요. 지금 추종자를 강림시킬 게요.",,,,,,,,,
31,,,,,,,,,,,,2,clear_all,white_in,skip_disable,,,
32,,,,,,,,,,,,1,fadeout,skip_disable,,bgm_lobby,,
33,,,가루다,,right,,,,"[지고한 순례의 길을 걷는 자들이여, 나의 이름은 가루다.]",,italic,,,,,,,
34,,,가루다,,right,,,,[영겁의 세월 속에서 그대들을 기다린 열화의 추종자이다.],,italic,,,,,,,
35,,,데데,,left,idle,,,저희는 위기에 빠진 이노를 구하기 위해 빛의 조각을 모으고 있습니다.,,,,,,,,,
36,,,데데,,left,idle,,,부디 빛의 조각을 저희가 거둘 수 있게 허락해주십시오.,,,,,,,,,
37,,,가루다,,right,,,,[내게 증명해 보여라. 이 빛을 태동할 자. 여기에 있는가?],,italic,,,,,,,
38,,,누리,,left,thought,,,열화의 추종자시여. 제가 그 시험에 응할 수 있게 허락해주십시오.,,,,,,,,,
39,,,가루다,,right,,,,[준비해라. 그리고 눈을 감아라. 이세계의 존재여.],,italic,,,,,,,
40,,,,,,,,,,,,2,clear_all,black_in,skip_disable,,,
41,,,,,,,,,"""이제 마지막 의식의 단계만이 남았습니다.""",,narrate,,,,,,,
42,,,,,,,,,"""부디 이 짐을 그대에게 짊어지게 하는 죄 많은 우리를 용서하십시오..""",,narrate,,,,,,,
43,,,,,,,,,"""어쩌면 많은 것을 잃게 될지 모릅니다.""",,narrate,,,,,,,
44,,,,,,,,,"""그대가 지닌 가장 소중한 기억마저도..""",,narrate,,,,,,,
45,,,,,,,,,,,,2,white_in,skip_disable,,,,
46,,,,,,,,,,,,1,fadeout,skip_disable,,,,
47,,,가루다,,right,,,,[빛의 사제들인가..],,,,,,,,,
48,,,누리,,left,sorrow,,,이 기억은 대체?,,,,,,,,,
49,,,고니,,left,happy,,,"누, 누리 님? 손에 빛의 조각이!",,,,,,,,,
50,,,두른,,left,happy,,,좋았어. 이걸로 두 번째 빛의 조각도 얻어냈군. 대성공이야!,,,,,,,,,
51,,,가루다,,right,,,,"[빛의 조각을 이를 위대한 존재여, 심해의 추종자를 찾아 나아가라.]",,italic,,,,,,,
52,,,가루다,,right,,,,"[위대한 존재여, 조각과 기억. 그 모든 것의 끝에 너의 바람이 이루어질 것이다.]",,italic,,,,,,,
53,,,누리,,left,sorrow,,,나의 바람..,,,,,,,,,
54,,,,,,,,,,,,1,black_in,skip_disable,,,,
