page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
1,,,,,,,,,,,,3,title;얼음의 온정,skip_disable,,,,
2,,,,,,,,,,,,0.3,skip_disable,,,bgm_dungeon_ready,,
3,챕터3,,다람쥐,,right,,,,캬아아!!,,,,,,,,,
4,,,케사스,,left,idle,,,그만 사라져라!,,,,,,,,,
5,,,케사스,,left,idle,attack,,,,,1,,,,,,
6,,,다람쥐,,right,,shaking,,으윽...,,,,,,,,,
7,,,다람쥐,,right,,disappear_down,,,,,1,skip_disable,,,,,
8,,,케사스,,left,idle,,,후우.. 힘들군..,,,,,,,,,
9,,,모코지,,right,idle,appear_side,,"케사스 님, 여기 계셨군요.",,,,,,,,,
10,,,케사스,,left,idle,,,"모코지 님? 아, 저 말고 모두 모험 준비를 마친 모양이군요.",,,,,,,,,
11,,,케사스,,left,sorrow,,,.....,,,,,,,,,
12,,,모코지,,right,idle,,,케사스 님. 데데 님과 다툰 일이 마음에 걸리시나요?,,,,,,,,,
13,,,케사스,,left,idle,,,저는 데데처럼 할 수 없었을 거예요. 저는 용감하지 않으니까.,,,,,,,,,
14,,,케사스,,left,sorrow,,,옳은 일을 하는 것에 이 세상은 너무나 많은 용기가 필요하죠.,,,,,,,,,
15,,,케사스,,left,sorrow,,,데데는 용감한 아이예요. 적어도 그 선택에서 도망치지 않았으니까.,,,,,,,,,
16,,,케사스,,left,sorrow,,,나라면 마을과 제단 중 무엇을 고를지 계속 고민하고 있을 거예요.,,,,,,,,,
17,,,케사스,,left,sorrow,,,"그래요. 겉으로는 제단을 지키러 가자고 말했지만, 그건..",,,,,,,,,
18,,,모코지,,right,idle,,,진심이 아니라고 말하고 싶은 거죠? 사실 자신도 마을을 지키러 가고 싶다고?,,,,,,,,,
19,,,케사스,,left,sorrow,,,.....,,,,,,,,,
20,,,모코지,,right,idle,,,케사스 님은 가끔 일부러 매몰차게 상대방을 대하는 경우가 많아요.,,,,,,,,,
21,,,모코지,,right,happy,,,"하지만.  케사스 님을 자세히 바라보면, 전혀 쌀쌀맞은 사람이 아니란 걸 알 수 있죠.",,,,,,,,,
22,,,케사스,,left,fury,,,"제, 제가요? 어떻게 그렇게 쉽게 장담할 수 있죠?",,,,,,,,,
23,,,모코지,,right,happy,,,케사스 님을 계속 바라보고 있었으니까요.,,,,,,,,,
24,,,케사스,,left,fury,,,그게 무슨..?,,,,,,,,,
25,,,모코지,,right,idle,,,농담이에요. 하지만? 이번만큼은 친구들을 믿어보는 게 어떨까요?,,,,,,,,,
26,,,모코지,,right,happy,,,그게 어렵다면.. 누리 님을… 아니면 저를 믿어주시는 것도?,,,,,,,,,
27,,,케사스,,left,thought,,,믿어달라..,,,,,,,,,
28,,,케사스,,left,happy,,,"그거 좋은 생각이네요. 다만, 모코지 님보다는 누리 님을 믿는 게 더 안전하겠어요",,,,,,,,,
29,,,모코지,,right,fury,,,케사스 님은 여전히 솔직하지 못한 성격이네요..,,,,,,,,,
30,,,케사스,,left,happy,,,"뭐, 그럴지도 모르겠네요.",,,,,,,,,
31,,,,,,,,,,,,1,black_in,skip_disable,,,,
